"id","accession","synonyms","category","disease","origin","geo","encode","omics"
"GM10850","CVCL_R605","CEPH-1344-NA10850; 1344-8353","Transformed cell line","","","GSM420626|GSM648961|GSM660025|GSM660232|GSM660436|GSM905843|GSM905938|GSM906033",NA,"Genome sequenced|Transcriptome analysis by microarray|CNV analysis"
"GM10851","CVCL_R606","CEPH-1344-NA10851; 1344-8356","Transformed cell line","","","GSM112501|GSM112781|GSM188779|GSM291611|GSM291612|GSM397671|GSM420627|GSM648906|GSM649852|GSM660026|GSM660233|GSM660437|GSM1719752",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|H3K4me3 ChIP-seq epigenome analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|CAGE-seq analysis|PU.1 ChIP-seq epigenome analysis|RPB2 ChIP-seq epigenome analysis"
"GM10852","CVCL_R607","CEPH-1346-NA10852; 1346-8365","Transformed cell line","","","GSM25454|GSM25455|GSM316435|GSM316436|GSM316437|GSM420628|GSM420629|GSM648966|GSM905844|GSM905939|GSM906034",NA,"Genome sequenced|Transcriptome analysis by microarray|CNV analysis"
"GM10853","CVCL_R608","CEPH-1349-NA10853; 1349-8398","Transformed cell line","","","GSM30042|GSM420630|GSM660022|GSM660229|GSM660433|GSM905845|GSM905940|GSM906035",NA,"Genome sequenced|Transcriptome analysis by microarray"
"GM10854","CVCL_R609","CEPH-1349-NA10854; 1349-8399","Transformed cell line","","","GSM30043|GSM112502|GSM112782|GSM188780|GSM291613|GSM420631|GSM660021|GSM660228|GSM660432",NA,"Genome sequenced|Transcriptome analysis by microarray|CNV analysis"
"GM10855","CVCL_R610","","Transformed cell line","","","GSM30054|GSM112503|GSM112783|GSM291614|GSM420632|GSM648870",NA,"Genome sequenced|Transcriptome analysis by microarray|CNV analysis"
"GM10856","CVCL_R611","","Transformed cell line","","","GSM112504|GSM112784|GSM188781|GSM291615|GSM420633|GSM648856",NA,"Genome sequenced|Transcriptome analysis by microarray|CNV analysis|Deep proteome analysis"
"GM10857","CVCL_R612","CEPH-1346-NA10857; 1346-8438","Transformed cell line","","","GSM25456|GSM25457|GSM30033|GSM112505|GSM112785|GSM188782|GSM291616|GSM316390|GSM316391|GSM316392|GSM420634|GSM420635|GSM648917|GSM905846|GSM905941|GSM906036",NA,"Genome sequenced|Transcriptome analysis by microarray|CNV analysis|Deep proteome analysis"
"GM10858","CVCL_5B91","CEPH-1347-NA10858; 1347-8440","Transformed cell line","","","GSM25458|GSM25459|GSM207763|GSM420636|GSM420637|GSM660024|GSM660231|GSM660435|GSM905847|GSM905942|GSM906037",NA,"Transcriptome analysis by microarray"
"GM10859","CVCL_R613","CEPH-1347-NA10859; 1347-8445","Transformed cell line","","","GSM25460|GSM25461|GSM112506|GSM112786|GSM188783|GSM207764|GSM291617|GSM420638|GSM420639|GSM617124|GSM648910|GSM660023|GSM660230|GSM660434",NA,"Genome sequenced|Transcriptome analysis by microarray|CNV analysis"
"GM10860","CVCL_7503","CEPH-1362-NA10860; 1362-8563","Transformed cell line","","","GSM25462|GSM25463|GSM30075|GSM112507|GSM112787|GSM188784|GSM207765|GSM291618|GSM316393|GSM316394|GSM316395|GSM420640|GSM648871|GSM957417",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|Deep proteome analysis"
"GM10861","CVCL_R614","CEPH-1362-NA10861; 1362-8574","Transformed cell line","","","GSM25464|GSM25465|GSM30076|GSM112508|GSM112788|GSM188785|GSM207766|GSM291619|GSM316438|GSM316439|GSM316440|GSM420641|GSM420642|GSM957418",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|Deep proteome analysis"
"GM10862","CVCL_5B92","","Transformed cell line","","","GSM30096|GSM420643",NA,"Transcriptome analysis by microarray"
"GM10863","CVCL_R615","GM10863A; CEPH 1375.02; CEPH-137502; 1375-02","Transformed cell line","","","GSM30097|GSM112509|GSM112789|GSM188787|GSM291620|GSM291621|GSM420644|GSM648916|GSM862008|GSM862009|GSM862010|GSM862011|GSM862012|GSM862013",NA,"Genome sequenced|Transcriptome analysis by microarray|SNP array analysis|CNV analysis"
"GM10864","CVCL_R616","","Transformed cell line","","","GSM30107|GSM648963",NA,"Genome sequenced|Transcriptome analysis by microarray|CNV analysis"
"GM10865","CVCL_R617","","Transformed cell line","","","GSM30106",NA,"Genome sequenced|Transcriptome analysis by microarray"
"GM10959","CVCL_N159","GM17236","Transformed cell line","","","GSM569563|GSM596300|GSM596660|GSM924838",NA,"DNA methylation analysis"
"GM11012","CVCL_N161","GM17296","Transformed cell line","","","GSM569744|GSM596360|GSM596776|GSM925070",NA,"CNV analysis|DNA methylation analysis"
"GM11496","CVCL_0N13","GM11496B","Transformed cell line","NCIt; C2975; Cystic fibrosis|ORDO; Orphanet_586; Cystic fibrosis","","GSM469000|GSM469001|GSM469002|GSM469003",NA,"CNV analysis"
"GM11522","CVCL_7507","JK1333","Transformed cell line","","","GSM207768",NA,NA
"GM11523","CVCL_N379","JK1337","Transformed cell line","","","GSM207780",NA,NA
"GM11524","CVCL_N380","JK1342","Transformed cell line","","","GSM207781",NA,NA
"GM11525","CVCL_N381","JK1347","Transformed cell line","","","GSM207782",NA,NA
"GM11820","CVCL_5B95","CEPH-1333-NA11820; 1333-4881","Transformed cell line","","","GSM25466|GSM316186|GSM316187|GSM316188|GSM420645",NA,"Transcriptome analysis by microarray"
"GM11821","CVCL_5B96","","Transformed cell line","","","GSM25467|GSM30022|GSM420646",NA,"Transcriptome analysis by microarray"
"GM11822","CVCL_5B97","","Transformed cell line","","","GSM30055|GSM420647",NA,"Transcriptome analysis by microarray"
"GM11824","CVCL_5B98","","Transformed cell line","","","GSM30056|GSM420648",NA,"Transcriptome analysis by microarray"
"GM11825","CVCL_5B99","","Transformed cell line","","","GSM420649",NA,"Transcriptome analysis by microarray"
"GM11826","CVCL_5C00","","Transformed cell line","","","GSM30057|GSM420650",NA,"Transcriptome analysis by microarray"
"GM11827","CVCL_5C01","","Transformed cell line","","","GSM30058|GSM420651",NA,"Transcriptome analysis by microarray"
"GM11828","CVCL_5C02","","Transformed cell line","","","GSM30059|GSM420652",NA,"Transcriptome analysis by microarray"
"GM11829","CVCL_7508","","Transformed cell line","","","GSM30060|GSM112510|GSM112790|GSM188788|GSM273291|GSM291622|GSM314860|GSM420653|GSM424329|GSM486755|GSM486756|GSM648841|GSM659956|GSM660159|GSM660366|GSM905848|GSM905943|GSM906038|GSM957365|GSM1719753",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|H3K4me3 ChIP-seq epigenome analysis|Deep proteome analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|CAGE-seq analysis|PU.1 ChIP-seq epigenome analysis|RPB2 ChIP-seq epigenome analysis"
"GM11830","CVCL_9596","","Transformed cell line","","","GSM30061|GSM112511|GSM112791|GSM188789|GSM273292|GSM291623|GSM314861|GSM420654|GSM424330|GSM486757|GSM486758|GSM648862|GSM659946|GSM660151|GSM660374|GSM905849|GSM905944|GSM906039|GSM957366|GSM1719754",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|H3K4me3 ChIP-seq epigenome analysis|Deep proteome analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|CAGE-seq analysis|PU.1 ChIP-seq epigenome analysis|RPB2 ChIP-seq epigenome analysis"
"GM11831","CVCL_9597","","Transformed cell line","","","GSM30062|GSM112512|GSM112792|GSM188790|GSM273293|GSM291624|GSM314862|GSM420655|GSM424331|GSM486759|GSM486760|GSM648879|GSM659824|GSM659963|GSM660150|GSM905850|GSM905945|GSM906040|GSM957367|GSM1719755",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|H3K4me3 ChIP-seq epigenome analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|CAGE-seq analysis|PU.1 ChIP-seq epigenome analysis|RPB2 ChIP-seq epigenome analysis"
"GM11832","CVCL_9598","","Transformed cell line","","","GSM30063|GSM112513|GSM112818|GSM188791|GSM273294|GSM291625|GSM314863|GSM420656|GSM424332|GSM486761|GSM486762|GSM648848|GSM659945|GSM660166|GSM660358|GSM905851|GSM905946|GSM906041|GSM957368|GSM1719756",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|H3K4me3 ChIP-seq epigenome analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|CAGE-seq analysis|PU.1 ChIP-seq epigenome analysis|RPB2 ChIP-seq epigenome analysis"
"GM11833","CVCL_5C03","CEPH-1349-NA11833; 1349-8393","Transformed cell line","","","GSM30044|GSM420657|GSM659906|GSM660117|GSM660324",NA,"Transcriptome analysis by microarray"
"GM11834","CVCL_5C04","CEPH-1349-NA11834; 1349-8464","Transformed cell line","","","GSM30046|GSM420658|GSM659904|GSM660115|GSM660322",NA,"Transcriptome analysis by microarray"
"GM11835","CVCL_5C05","CEPH-1349-NA11835; 1349-8395","Transformed cell line","","","GSM30048|GSM420659|GSM659903|GSM660113|GSM660320",NA,"Transcriptome analysis by microarray"
"GM11836","CVCL_5C06","CEPH-1349-NA11836; 1349-8397","Transformed cell line","","","GSM30049|GSM420660|GSM659902|GSM660112|GSM660319",NA,"Transcriptome analysis by microarray"
"GM11837","CVCL_5C07","CEPH-1349-NA11837; 1349-8396","Transformed cell line","","","GSM30050|GSM420661|GSM659901|GSM660111|GSM660318",NA,"Transcriptome analysis by microarray"
"GM11838","CVCL_5C08","CEPH-1349-NA11838; 1349-8635","Transformed cell line","","","GSM30051|GSM420662|GSM659907|GSM660118|GSM660325",NA,"Transcriptome analysis by microarray"
"GM11839","CVCL_7509","CEPH-1349-NA11839; 1349-8411","Transformed cell line","","","GSM112514|GSM112819|GSM188792|GSM273295|GSM291626|GSM314864|GSM420663|GSM424333|GSM486763|GSM486764|GSM648922|GSM659825|GSM659984|GSM660180|GSM905852|GSM905947|GSM906042|GSM957369",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis"
"GM11840","CVCL_7510","CEPH-1349-NA11840; 1349-8401","Transformed cell line","","","GSM30053|GSM112515|GSM112820|GSM188793|GSM273296|GSM291627|GSM291628|GSM314865|GSM420664|GSM486765|GSM486766|GSM648859|GSM659972|GSM660190|GSM660383|GSM905853|GSM905948|GSM906043|GSM1719757",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|H3K4me3 ChIP-seq epigenome analysis|Deep proteome analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|CAGE-seq analysis|PU.1 ChIP-seq epigenome analysis|RPB2 ChIP-seq epigenome analysis"
"GM11841","CVCL_5C09","CEPH-1349-NA11841; 1349-8636","Transformed cell line","","","GSM30045|GSM420665|GSM659905|GSM660116|GSM660323",NA,"Transcriptome analysis by microarray"
"GM11842","CVCL_5C10","CEPH-1349-NA11842; 1349-8394","Transformed cell line","","","GSM30047|GSM420666|GSM659822|GSM660114|GSM660321",NA,"Transcriptome analysis by microarray"
"GM11843","CVCL_R618","CEPH-1349-NA11843; 1349-8390","Transformed cell line","","","GSM30052|GSM648886|GSM906119|GSM906120|GSM1719758",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|CAGE-seq analysis"
"GM11854","CVCL_7511","GM 11854; GM17237","Transformed cell line","","","GSM569564|GSM596301|GSM596661|GSM924839",NA,"DNA methylation analysis"
"GM11870","CVCL_5C11","CEPH-1347-NA11870; 1347-8412","Transformed cell line","","","GSM25468|GSM420667|GSM659913|GSM660124|GSM660330|GSM617125",NA,"Transcriptome analysis by microarray"
"GM11871","CVCL_5C12","CEPH-1347-NA11871; 1347-8436","Transformed cell line","","","GSM25469|GSM420668|GSM659912|GSM660123|GSM660329",NA,"Transcriptome analysis by microarray"
"GM11872","CVCL_5C13","CEPH-1347-NA11872; 1347-8437","Transformed cell line","","","GSM25470|GSM420669|GSM659823|GSM659911|GSM660122",NA,"Transcriptome analysis by microarray"
"GM11873","CVCL_5C14","CEPH-1347-NA11873; 1347-8442","Transformed cell line","","","GSM659910|GSM660121|GSM660328",NA,"Transcriptome analysis by microarray"
"GM11875","CVCL_5C15","CEPH-1347-NA11875; 1347-8441","Transformed cell line","","","GSM25471|GSM420670|GSM617126|GSM659909|GSM660120|GSM660327",NA,"Transcriptome analysis by microarray"
"GM11876","CVCL_5C16","CEPH-1347-NA11876; 1347-8444","Transformed cell line","","","GSM25472|GSM420671|GSM659908|GSM660119|GSM660326",NA,"Transcriptome analysis by microarray"
"GM11877","CVCL_5C17","CEPH-1347-NA11877; 1347-8443","Transformed cell line","","","GSM25473|GSM420672",NA,"Transcriptome analysis by microarray"
"GM11878","CVCL_5C18","CEPH-1347-NA11878; 1347-8434","Transformed cell line","","","GSM25474|GSM420673|GSM659914|GSM660125|GSM660331",NA,"Transcriptome analysis by microarray"
"GM11879","CVCL_5C19","CEPH-1347-NA11879; 1347-8414","Transformed cell line","","","GSM25475|GSM25476|GSM314866|GSM314867|GSM420674|GSM420675|GSM906121|GSM906122",NA,"Transcriptome analysis by microarray"
"GM11880","CVCL_5C20","CEPH-1347-NA11880; 1347-8413","Transformed cell line","","","GSM25477|GSM25478|GSM314868|GSM314869|GSM420676|GSM420677|GSM906123|GSM906124",NA,"Transcriptome analysis by microarray"
"GM11881","CVCL_9599","CEPH-1347-NA11881; 1347-8368","Transformed cell line","","","GSM25479|GSM25480|GSM112516|GSM112821|GSM188794|GSM273297|GSM273298|GSM291629|GSM314870|GSM314871|GSM420678|GSM420679|GSM424334|GSM486767|GSM486768|GSM648876|GSM659988|GSM660184|GSM660399|GSM905854|GSM905949|GSM906044|GSM957370|GSM1719759",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|H3K4me3 ChIP-seq epigenome analysis|Deep proteome analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|CAGE-seq analysis|PU.1 ChIP-seq epigenome analysis|RPB2 ChIP-seq epigenome analysis"
"GM11882","CVCL_7512","CEPH-1347-NA11882; 1347-8369","Transformed cell line","","","GSM25481|GSM25482|GSM112517|GSM112822|GSM188795|GSM273299|GSM273300|GSM291630|GSM314872|GSM314873|GSM420680|GSM420681|GSM424335|GSM486769|GSM486770|GSM648892|GSM659976|GSM660193|GSM660387|GSM905855|GSM905950|GSM906045|GSM957371",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis"
"GM11883","CVCL_7513","CEPH-1347-NA11883; 1347-4843","Transformed cell line","","","GSM25483|GSM420682",NA,"Transcriptome analysis by microarray"
"GM11884","CVCL_5C21","","Transformed cell line","","","GSM30108",NA,"Transcriptome analysis by microarray"
"GM11885","CVCL_5C22","","Transformed cell line","","","GSM30109",NA,"Transcriptome analysis by microarray"
"GM11886","CVCL_5C23","","Transformed cell line","","","GSM30110",NA,"Transcriptome analysis by microarray"
"GM11889","CVCL_5C25","","Transformed cell line","","","GSM30111",NA,"Transcriptome analysis by microarray"
"GM11891","CVCL_R619","","Transformed cell line","","","GSM30112|GSM906125|GSM906126",NA,"Genome sequenced|Transcriptome analysis by microarray"
"GM11892","CVCL_R620","","Transformed cell line","","","GSM30113|GSM648940|GSM906127|GSM906128|GSM1719760",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis"
"GM11893","CVCL_R621","","Transformed cell line","","","GSM30114|GSM648978|GSM906129|GSM906130|GSM1719761",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|CAGE-seq analysis"
"GM11894","CVCL_R622","","Transformed cell line","","","GSM30115|GSM648887|GSM1719762",NA,"Genome sequenced|Transcriptome analysis by RNAseq|CNV analysis|H3K4me3 ChIP-seq epigenome analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|CAGE-seq analysis|PU.1 ChIP-seq epigenome analysis|RPB2 ChIP-seq epigenome analysis"
"GM11909","CVCL_5C27","","Transformed cell line","","","GSM25484|GSM316561|GSM316562|GSM316563|GSM420683",NA,"Transcriptome analysis by microarray"
"GM11910","CVCL_5C28","","Transformed cell line","","","GSM25485|GSM316300|GSM316301|GSM316302|GSM420684",NA,"Transcriptome analysis by microarray"
"GM11911","CVCL_5C29","","Transformed cell line","","","GSM25486|GSM316303|GSM316304|GSM316305|GSM420685",NA,"Transcriptome analysis by microarray"
"GM11912","CVCL_5C30","","Transformed cell line","","","GSM25487|GSM316564|GSM316565|GSM316566|GSM420686",NA,"Transcriptome analysis by microarray"
"GM11913","CVCL_5C31","","Transformed cell line","","","GSM25488|GSM316567|GSM316568|GSM316569|GSM420687",NA,"Transcriptome analysis by microarray"
"GM11914","CVCL_5C32","","Transformed cell line","","","GSM25489|GSM316306|GSM316307|GSM316308|GSM420688",NA,"Transcriptome analysis by microarray"
"GM11915","CVCL_5C33","","Transformed cell line","","","GSM25490|GSM316309|GSM316310|GSM316311|GSM420689",NA,"Transcriptome analysis by microarray"
"GM11916","CVCL_5C34","","Transformed cell line","","","GSM25491|GSM316570|GSM316571|GSM316572|GSM420690",NA,"Transcriptome analysis by microarray"
"GM11917","CVCL_R623","","Transformed cell line","","","GSM25492|GSM25493|GSM314874|GSM314875|GSM420691|GSM420692|GSM648928|GSM906131|GSM906132",NA,"Genome sequenced|Transcriptome analysis by microarray|CNV analysis"
"GM11918","CVCL_R624","","Transformed cell line","","","GSM25494|GSM25495|GSM314876|GSM314877|GSM420693|GSM420694|GSM648843|GSM906133|GSM906134|GSM1719763",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|H3K4me3 ChIP-seq epigenome analysis|Deep proteome analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|CAGE-seq analysis|PU.1 ChIP-seq epigenome analysis|RPB2 ChIP-seq epigenome analysis"
"GM11919","CVCL_R625","","Transformed cell line","","","GSM25496|GSM25497|GSM314878|GSM314879|GSM420695|GSM420696|GSM648933|GSM1719764",NA,"Genome sequenced|Transcriptome analysis by microarray|CNV analysis|Deep proteome analysis|CAGE-seq analysis"
"GM11920","CVCL_R626","","Transformed cell line","","","GSM25498|GSM25499|GSM314880|GSM314881|GSM420697|GSM420698|GSM648897|GSM906135|GSM906136|GSM1719765",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|H3K4me3 ChIP-seq epigenome analysis|Deep proteome analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|CAGE-seq analysis|PU.1 ChIP-seq epigenome analysis|RPB2 ChIP-seq epigenome analysis"
"GM11921","CVCL_5C35","","Transformed cell line","","","GSM316312|GSM316313|GSM316314",NA,"Transcriptome analysis by microarray"
"GM11922","CVCL_5C36","","Transformed cell line","","","GSM25500|GSM30206|GSM316573|GSM316574|GSM316575|GSM420699",NA,"Transcriptome analysis by microarray"
"GM11923","CVCL_5C37","","Transformed cell line","","","GSM25501|GSM30207|GSM316576|GSM316577|GSM316578|GSM420700",NA,"Transcriptome analysis by microarray"
"GM11924","CVCL_5C38","","Transformed cell line","","","GSM25502|GSM30208|GSM316315|GSM316316|GSM316317|GSM420701",NA,"Transcriptome analysis by microarray"
"GM11925","CVCL_5C39","","Transformed cell line","","","GSM25503|GSM30209|GSM316579|GSM316580|GSM316581|GSM420702",NA,"Transcriptome analysis by microarray"
"GM11926","CVCL_5C40","","Transformed cell line","","","GSM25504|GSM30210|GSM316318|GSM316319|GSM316320|GSM420703",NA,"Transcriptome analysis by microarray"
"GM11927","CVCL_5C41","","Transformed cell line","","","GSM25505|GSM30211|GSM316582|GSM316583|GSM316584|GSM420704",NA,"Transcriptome analysis by microarray"
"GM11928","CVCL_5C42","","Transformed cell line","","","GSM25506|GSM30212|GSM316585|GSM316586|GSM316587|GSM420705",NA,"Transcriptome analysis by microarray"
"GM11929","CVCL_5C43","","Transformed cell line","","","GSM25507|GSM30213|GSM316588|GSM316589|GSM316590|GSM420706",NA,"Transcriptome analysis by microarray"
"GM11930","CVCL_R627","","Transformed cell line","","","GSM25508|GSM25509|GSM30214|GSM314882|GSM314883|GSM420707|GSM420708|GSM648979|GSM906137|GSM906138|GSM1719766",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|CAGE-seq analysis"
"GM11931","CVCL_R628","","Transformed cell line","","","GSM25510|GSM25511|GSM30215|GSM314884|GSM314885|GSM420709|GSM420710|GSM906139|GSM906140|GSM1719767",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|H3K4me3 ChIP-seq epigenome analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|CAGE-seq analysis|PU.1 ChIP-seq epigenome analysis|RPB2 ChIP-seq epigenome analysis"
"GM11932","CVCL_0V40","","Transformed cell line","","","GSM25512|GSM25513|GSM30216|GSM314886|GSM314887|GSM420711|GSM420712|GSM906141|GSM906142|GSM1719768",NA,"Genome sequenced|Transcriptome analysis by microarray|CNV analysis|CAGE-seq analysis"
"GM11933","CVCL_0V41","","Transformed cell line","","","GSM25514|GSM25515|GSM30217|GSM314888|GSM314889|GSM420713|GSM420714|GSM906143|GSM906144|GSM1719769",NA,"Genome sequenced|Transcriptome analysis by microarray|CNV analysis|CAGE-seq analysis"
"GM11982","CVCL_5C44","CEPH-1362-NA11982; 1362-8568","Transformed cell line","","","GSM25516|GSM30077|GSM316216|GSM316217|GSM316218|GSM420715|GSM957419",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"GM11983","CVCL_5C45","CEPH-1362-NA11983; 1362-8566","Transformed cell line","","","GSM25517|GSM30078|GSM316219|GSM316220|GSM316221|GSM420716|GSM957420",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"GM11984","CVCL_5C46","CEPH-1362-NA11984; 1362-8564","Transformed cell line","","","GSM25518|GSM30079|GSM316516|GSM316517|GSM316518|GSM420717|GSM957421",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"GM11985","CVCL_5C47","CEPH-1362-NA11985; 1362-8594","Transformed cell line","","","GSM25519|GSM30080|GSM316222|GSM316223|GSM316224|GSM420718|GSM957422",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"GM11986","CVCL_5C48","CEPH-1362-NA11986; 1362-8215","Transformed cell line","","","GSM25520|GSM30081|GSM316225|GSM316226|GSM316227|GSM420719|GSM957423",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"GM11987","CVCL_5C49","CEPH-1362-NA11987; 1362-8565","Transformed cell line","","","GSM25521|GSM30086|GSM316519|GSM316520|GSM316521|GSM420720|GSM957424",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"GM11988","CVCL_5C50","CEPH-1362-NA11988; 1362-8567","Transformed cell line","","","GSM25522|GSM30087|GSM316228|GSM316229|GSM316230|GSM420721|GSM957425",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"GM11989","CVCL_5C51","CEPH-1362-NA11989; 1362-8569","Transformed cell line","","","GSM25523|GSM30088|GSM316231|GSM316232|GSM316233|GSM420722|GSM957426",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"GM11990","CVCL_5C52","CEPH-1362-NA11990; 1362-8570","Transformed cell line","","","GSM30089|GSM316522|GSM316523|GSM316524|GSM957427",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"GM11991","CVCL_5C53","CEPH-1362-NA11991; 1362-8571","Transformed cell line","","","GSM30090|GSM316234|GSM316235|GSM316236|GSM957428",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"GM11992","CVCL_7515","CEPH-1362-NA11992; 1362-8573","Transformed cell line","","","GSM25524|GSM25525|GSM30091|GSM112518|GSM112823|GSM188796|GSM273301|GSM273302|GSM291631|GSM314890|GSM314891|GSM420723|GSM420724|GSM424336|GSM486771|GSM486772|GSM648942|GSM659997|GSM660204|GSM660408|GSM905856|GSM905951|GSM906046|GSM957346|GSM957372|GSM957429|GSM1719770",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|H3K4me3 ChIP-seq epigenome analysis|Deep proteome analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|CAGE-seq analysis|PU.1 ChIP-seq epigenome analysis|RPB2 ChIP-seq epigenome analysis"
"GM11993","CVCL_7516","CEPH-1362-NA11993; 1362-8572","Transformed cell line","","","GSM25526|GSM25527|GSM30092|GSM112519|GSM112824|GSM188798|GSM207783|GSM273303|GSM273304|GSM314892|GSM314893|GSM420725|GSM420726|GSM424337|GSM486773|GSM486774|GSM648866|GSM659995|GSM660201|GSM660406|GSM905857|GSM905952|GSM906047|GSM957347|GSM957373|GSM957430",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|H3K4me3 ChIP-seq epigenome analysis|Deep proteome analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|PU.1 ChIP-seq epigenome analysis|RPB2 ChIP-seq epigenome analysis"
"GM11994","CVCL_7517","CEPH-1362-NA11994; 1362-8575","Transformed cell line","","","GSM25528|GSM25529|GSM30093|GSM112520|GSM112825|GSM188799|GSM273305|GSM273306|GSM291632|GSM291633|GSM314894|GSM314895|GSM420727|GSM420728|GSM424338|GSM486775|GSM486776|GSM648883|GSM659993|GSM660200|GSM660404|GSM905858|GSM905953|GSM906048|GSM957348|GSM957374|GSM957431|GSM1719771",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|H3K4me3 ChIP-seq epigenome analysis|Deep proteome analysis|H3K27ac ChIP-seq epigenome analysis|H3K4me1 ChIP-seq epigenome analysis|CAGE-seq analysis|PU.1 ChIP-seq epigenome analysis|RPB2 ChIP-seq epigenome analysis"
"GM11995","CVCL_9600","CEPH-1362-NA11995; 1362-8589","Transformed cell line","","","GSM25530|GSM25531|GSM30094|GSM112521|GSM112826|GSM188800|GSM273307|GSM273308|GSM291634|GSM291635|GSM314896|GSM314897|GSM420729|GSM420730|GSM486777|GSM486778|GSM648882|GSM659991|GSM660197|GSM660402|GSM905859|GSM905954|GSM906049|GSM957349|GSM957432|GSM1719772",NA,"Genome sequenced|Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|CNV analysis|Deep proteome analysis|CAGE-seq analysis"
"GM11996","CVCL_5C54","CEPH-1362-NA11996; 1362-8929","Transformed cell line","","","GSM30095|GSM316525|GSM316526|GSM316527|GSM957433",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray"
"GM11997","CVCL_5C55","","Transformed cell line","","","GSM316267|GSM316268|GSM316269|GSM420731|GSM651081|GSM651082|GSM957436",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis"
"GM11998","CVCL_5C56","","Transformed cell line","","","GSM316270|GSM316271|GSM316272|GSM420732|GSM651083|GSM651084|GSM957437",NA,"Transcriptome analysis by RNAseq|Transcriptome analysis by microarray|SNP array analysis"
